date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-18 23:59:34,La_Bete_humaine,,1,1,5,"#TrumpIsALaughingStock Because when America needed a leader @realDonaldTrump FAILED! 9 - more later ",,@realDonaldTrump,#TrumpIsALaughingStock,1284638977832611846,https://twitter.com/La_Bete_humaine/status/1284638977832611846
2020-07-18 23:59:28,PatrickHenryQ,cona1960,0,0,0,"The word facts is not one he knows how to deal with @realDonaldTrump is a lying sack of crap and liars can’t keep their facts straight everyday he lies sun up to sun up he’s an evil person ",,@realDonaldTrump,,1284638951551258624,https://twitter.com/PatrickHenryQ/status/1284638951551258624
2020-07-18 23:59:05,Rob_Robb,nytimes,0,0,0,"A biden and trump presidency is nowhere near the same. What is this? ",,,,1284638857808486400,https://twitter.com/Rob_Robb/status/1284638857808486400
2020-07-18 23:58:50,JoeZ84,JoeZ84,2,0,0,"Here’s a bigger point... IS General confirmed it was strong intel. Trump knows, still did nothing Just like you were wrong about Russia trying to steal our vaccine. You ran from that one... tried to just pretend it never happened Kick rocks",,,,1284638793841225728,https://twitter.com/JoeZ84/status/1284638793841225728
2020-07-18 23:58:41,KoobKram,armsrlarge,1,0,1,"thanks for the input, bot.",,,,1284638754058182660,https://twitter.com/KoobKram/status/1284638754058182660
2020-07-18 23:58:26,cbschicago,,98,78,175,"Chicago FOP President John Catanzara Jr. has issued a letter to President Trump, asking for help from the federal government to fight “chaos” in Chicago and calling Mayor Lori Lightfoot a “complete failure.” ",,,,1284638694125731841,https://twitter.com/cbschicago/status/1284638694125731841
2020-07-18 23:58:05,crookedchicago,,0,0,0,"Trump should offer free flights to North Korea for those who hate the US so much. Liberals, gtfo of the USA, you are not worthy of the liberties and freedoms that are given to you free of charge",,,,1284638604585775106,https://twitter.com/crookedchicago/status/1284638604585775106
2020-07-18 23:58:00,ChiBurgh85,DonMcDougall8,2,0,1,"Yes trump is savior all HBCU’s ",,,,1284638583203168256,https://twitter.com/ChiBurgh85/status/1284638583203168256
2020-07-18 23:57:46,AnkeKoning,business,0,0,0,"@ReelectTrump123 Interesting, Trump received similar briefing in 2016, and sided with Putin, why is that?",,@ReelectTrump123,,1284638526085226496,https://twitter.com/AnkeKoning/status/1284638526085226496
2020-07-18 23:57:44,pinkmommy5,Gottabfishin,0,1,1,"Thank you so very much @Gottabfishin ",,@Gottabfishin,,1284638515960123393,https://twitter.com/pinkmommy5/status/1284638515960123393
2020-07-18 23:57:35,Geno2131,ScottBaio,0,0,0,"Wow...very powerful! God bless him!",,,,1284638480912601088,https://twitter.com/Geno2131/status/1284638480912601088
2020-07-18 23:57:27,La_Bete_humaine,,1,0,3,"#TrumpIsALaughingStock Because when America needed a leader @realDonaldTrump FAILED! 5 ",,@realDonaldTrump,#TrumpIsALaughingStock,1284638444241612801,https://twitter.com/La_Bete_humaine/status/1284638444241612801
2020-07-18 23:57:16,l_p_348,,1,0,9,"#TRUMP ",,,#TRUMP,1284638400390340608,https://twitter.com/l_p_348/status/1284638400390340608
2020-07-18 23:56:54,La_Bete_humaine,,1,0,1,"#TrumpIsALaughingStock Because when America needed a leader @realDonaldTrump FAILED! 4 ",,@realDonaldTrump,#TrumpIsALaughingStock,1284638307679236097,https://twitter.com/La_Bete_humaine/status/1284638307679236097
2020-07-18 23:56:23,La_Bete_humaine,,0,0,1,"#TrumpIsALaughingStock Because when America needed a leader @realDonaldTrump FAILED! 3 ",,@realDonaldTrump,#TrumpIsALaughingStock,1284638178410782720,https://twitter.com/La_Bete_humaine/status/1284638178410782720
2020-07-18 23:56:19,Joethewarrior63,itsJeffTiedrich,0,0,1,"The only ones that obviously didn't forsee it would be the idiots that voted for him in the first place hopefully come November the embarrassment will end trump must go in 20",,,,1284638158387400706,https://twitter.com/Joethewarrior63/status/1284638158387400706
2020-07-18 23:56:10,DGoodpaster1970,realDonaldTrump,1,0,2,"This is the best political ad ever! Tying Chester singing in with images of creepy Joe is cryptic reminders of pedogate and how nasty the Dems are. Brilliant! Trump 2020!! ",,,,1284638122630946817,https://twitter.com/DGoodpaster1970/status/1284638122630946817
2020-07-18 23:56:05,La_Bete_humaine,,0,3,4,"#TrumpIsALaughingStock Because when America needed a leader @realDonaldTrump FAILED! 2 ",,@realDonaldTrump,#TrumpIsALaughingStock,1284638101650825216,https://twitter.com/La_Bete_humaine/status/1284638101650825216
2020-07-18 23:55:39,ChrisSu84750791,zaharako,0,0,0,"You’re more upset that there are people risking their lives to restore order in America? Are you serious?if you’re a true American, you would be supporting them! #StayWoke THANK GOD FOR TRUMP!",,,#StayWoke,1284637991969816576,https://twitter.com/ChrisSu84750791/status/1284637991969816576
2020-07-18 23:55:37,petersagal,,3,16,83,"Inside Trump’s Failure: The Rush to Abandon Leadership Role on the Virus - The New York Times ",,,,1284637983824633857,https://twitter.com/petersagal/status/1284637983824633857
2020-07-18 23:55:32,La_Bete_humaine,,1,1,1,"#TrumpIsALaughingStock Because when America needed a leader @realDonaldTrump FAILED! 1 ",,@realDonaldTrump,#TrumpIsALaughingStock,1284637964367130624,https://twitter.com/La_Bete_humaine/status/1284637964367130624
2020-07-18 23:55:08,AnkeKoning,thedailybeast,0,0,2,"@ReelectTrump123 How about we correct for Trump’s Emolument governance, come November #Elections2020",,@ReelectTrump123,#Elections2020,1284637861967548416,https://twitter.com/AnkeKoning/status/1284637861967548416
2020-07-18 23:55:02,craigmindrum,BrianKarem,0,0,0,"Just wait till Trump's Nazi jackboots get redeployed from Portland to here. They'll find some reason to detain and beat up the driver of this truck.",,,,1284637835702571008,https://twitter.com/craigmindrum/status/1284637835702571008
2020-07-18 23:54:41,lilawalker70,LacyJohnsonMN,0,0,0,"Hugs from Chicago!",,,,1284637750482939905,https://twitter.com/lilawalker70/status/1284637750482939905
2020-07-18 23:53:55,poeticpotion111,AAPSonline,0,0,2,"Why doesn’t everyone just take hydroxychloroquine for recommended period of time along with zinc? As a prophylaxis? Wouldn’t this make you immune to getting COVID19? From there on out? @realDonaldTrump",,@realDonaldTrump,,1284637555208720385,https://twitter.com/poeticpotion111/status/1284637555208720385
2020-07-18 23:53:16,VirgilThatcher,realDonaldTrump,0,0,0,"holy propaganda, batman",,,,1284637394390650883,https://twitter.com/VirgilThatcher/status/1284637394390650883
2020-07-18 23:53:10,SFrank38286129,GOP,0,0,0,"We get more than enough lies from DT. You don't know how it works. You have to start the lie with ""Many people are saying"" followed by the lie of the minute.",,,,1284637368557932546,https://twitter.com/SFrank38286129/status/1284637368557932546
2020-07-18 23:53:10,ChiBurgh85,DonMcDougall8,2,0,1,"I don’t care about my people.. ohhhhh because I won’t vote for trump.. gotcha ",,,,1284637366926413824,https://twitter.com/ChiBurgh85/status/1284637366926413824
2020-07-18 23:53:03,ronnmail,StephenKing,0,0,0,"Magic Beans! You plant them and when they come up, the Coronavirus goes away, just disappears, like magic! - Donald Trump! ",,,,1284637338602213377,https://twitter.com/ronnmail/status/1284637338602213377
2020-07-18 23:52:26,BuckLePard,,2,0,5,"Marty Crane is smart enough to recognize Trump as a stuck up, out of touch rich bozo, and he wouldn’t vote for that",,,,1284637182511263752,https://twitter.com/BuckLePard/status/1284637182511263752
2020-07-18 23:52:24,billslater,RedState,0,0,0,". #Yuge! In #Chicago, #MayorLightfoot knows #Kayleigh! @PressSec @kayleighmcenany @QWarrior12 @Scavino45 @realDonaldTrump @RealCandaceO @realDonaldTrump @ReallyGrrly @LadyRedWave",,@PressSec @kayleighmcenany @QWarrior12 @Scavino45 @realDonaldTrump @RealCandaceO @realDonaldTrump @ReallyGrrly @LadyRedWave,#Yuge #Chicago #MayorLightfoot #Kayleigh,1284637174709788676,https://twitter.com/billslater/status/1284637174709788676
2020-07-18 23:51:35,Chicago1Ray,AmericaVotesUS,0,8,14,"TRUMP (2020) MAGA KAG ",,,,1284636971181191170,https://twitter.com/Chicago1Ray/status/1284636971181191170
2020-07-18 23:50:55,DirtySanchez7,,0,0,0,"Trump doing his own fancam using a linkin park song wtf",,,,1284636800582135810,https://twitter.com/DirtySanchez7/status/1284636800582135810
2020-07-18 23:50:54,Marsh_Ink,GadaboutH,2,0,0,"besides, asthma is a legitimate reason. Unlike trump. Also here. There’s this great photo I’m surprised hasn’t been utilized by Biden more. ",,,,1284636797939720198,https://twitter.com/Marsh_Ink/status/1284636797939720198
2020-07-18 23:50:34,FredBWeber,realDonaldTrump,0,0,0,"With all the books being written about you, it’s a damn shame you have no idea how to read!",,,,1284636712338173955,https://twitter.com/FredBWeber/status/1284636712338173955
2020-07-18 23:50:16,MontgomeryKell1,LindseyGrahamSC,0,0,0,"You're a Treasonous Traitor. Stabbed McCain in the back kissing up to Trump who will stab you in the back in a heartbeat! Insisting on an investigation on Obama administration and MoscowMitch defended Putin Against Intelligence and Obama when he told him Russia was interfering!",,,,1284636637520105472,https://twitter.com/MontgomeryKell1/status/1284636637520105472
2020-07-18 23:49:39,MarieFlemings,chicagosmayor,1,0,2,"Not sure what happened to yesterday’s black lives matter protest, I saw the start of an ongoing peaceful protest? Why are CPD so aggressive with civil rights advocates whom demonstrate peace. Why don’t you march with YOUR citizens? CPD no longer answer to you they answer to Trump",,,,1284636482637111300,https://twitter.com/MarieFlemings/status/1284636482637111300
2020-07-18 23:49:33,PatrickHenryQ,nikoll68,0,0,0,"These comments are to be taken seriously from someone who has first hand experience on how it starts ceaucsuscu was a evil scumbag like trump ",,,,1284636457269964800,https://twitter.com/PatrickHenryQ/status/1284636457269964800
2020-07-18 23:49:23,chitowndi1,Jess_Bella_79,2,3,6,"Trump followed The Constitution to the letter and allowed Govs and Mayors to make their own decisions. Each and every Democrat became a lawless, tyrannical autocrat who violated The Constitution. ",,,,1284636416404848640,https://twitter.com/chitowndi1/status/1284636416404848640
2020-07-18 23:49:14,blissblar,FiercelyNormal,1,0,0,"This is terrifying. I'm sure my city is on the list since Trump hates our mayor and keeps running his mouth about her and how she's handling things here",,,,1284636378232479745,https://twitter.com/blissblar/status/1284636378232479745
2020-07-18 23:49:11,geminimoon,,0,1,5,"About to start this Mary Trump book. I hear it’s a terrifying read...",,,,1284636366828118016,https://twitter.com/geminimoon/status/1284636366828118016
2020-07-18 23:48:13,t_beez22,tackettdc,0,0,0,"NYT? LOLOL you mean the propaganda arm of the democrat party! NYT gave up pretense of being fair with its out of control trump hatred @RayLong @chicagotribune",,@RayLong @chicagotribune,,1284636123432615936,https://twitter.com/t_beez22/status/1284636123432615936
2020-07-18 23:47:52,iblock9,Redpainter1,0,0,1,"Donald Trump looks like he ate Donald Trump!",,,,1284636035666894848,https://twitter.com/iblock9/status/1284636035666894848
2020-07-18 23:47:40,WillieLangLang2,,0,0,0,"I knew it! Whats good @realDonaldTrump Folks #Chicago",,@realDonaldTrump,#Chicago,1284635981887541250,https://twitter.com/WillieLangLang2/status/1284635981887541250
2020-07-18 23:47:34,ZorbasChicago,,0,0,0,"Trump expected to exclude undocumented migrants from U.S. census ",,,,1284635959871647745,https://twitter.com/ZorbasChicago/status/1284635959871647745
2020-07-18 23:47:31,LLOYDWILLIAMS14,,0,0,4,"Trump Weighs In on the Death of John Lewis, One of His Most Vocal Critics http://a.msn.com/01/en-us/BB16Utx2?ocid=st ",,,,1284635944990265344,https://twitter.com/LLOYDWILLIAMS14/status/1284635944990265344
2020-07-18 23:46:55,karincpryor,realDonaldTrump,0,0,0,"Really? U waited all day, or at least until after golf to express condolences?!?! You are reprehensible. #GrifterInChief #TrumpIsNotWell #TrumpTraitor",,,#GrifterInChief #TrumpIsNotWell #TrumpTraitor,1284635794108493824,https://twitter.com/karincpryor/status/1284635794108493824
2020-07-18 23:46:40,AnkeKoning,realDonaldTrump,0,0,0,"@ReelectTrump123 145,000 Covid dead and rising, 20.5+ million unemployed; America can do better than Emolument Trump leadership. #Elections2020",,@ReelectTrump123,#Elections2020,1284635730548002816,https://twitter.com/AnkeKoning/status/1284635730548002816
2020-07-18 23:46:15,divakari6642,AliVelshi,0,0,0,"Patently illegal. See Constitution. The power to conduct census lies with Congress. (I know. Illegality never stopped Trump before... ) ",,,,1284635628819435522,https://twitter.com/divakari6642/status/1284635628819435522
2020-07-18 23:45:27,ActonBell12,narceducator,0,0,0,"Trump PERFECTLY MIRRORS his followers, and they love him for it in return. ",,,,1284635425903173632,https://twitter.com/ActonBell12/status/1284635425903173632
2020-07-18 23:44:36,Thegillman69,FlatwarePattern,1,0,0,"Did you see their new Trump video? Basically, they stole another musician’s song, and had what they thought was a moving video. All people saying that they all want to work hard to make America great again...",,,,1284635211167301632,https://twitter.com/Thegillman69/status/1284635211167301632
2020-07-18 23:43:57,PatrickHenryQ,,0,0,0,"Coronavirus Live News and Updates - The New York Times ⁦@realDonaldTrump⁩ and ⁦@GOP⁩ ARE BOTH FINE WITH THERE GENOCIDAL POLICIES JUST SCREW AMERICANS SAY AMERICANS",,@realDonaldTrump @GOP,,1284635049879633922,https://twitter.com/PatrickHenryQ/status/1284635049879633922
2020-07-18 23:43:40,mbetrayal,mbetrayal,0,0,0,"LP hates you @realDonaldTrump ",,@realDonaldTrump,,1284634975929864194,https://twitter.com/mbetrayal/status/1284634975929864194
2020-07-18 23:43:07,Roonie_Bear,,1,111,96,"The best is yet to come! KAG Trump promises that over the next 8 weeks you will see levels of detail ... https://youtu.be/XEX0wBYg_lM via @YouTube",,@YouTube,,1284634837945593869,https://twitter.com/Roonie_Bear/status/1284634837945593869
2020-07-18 23:42:09,MellamoLogan129,realDonaldTrump,0,0,0,"what the actual fuck is this",,,,1284634595498037255,https://twitter.com/MellamoLogan129/status/1284634595498037255
2020-07-18 23:42:02,iamesahcedordev,realDonaldTrump,0,0,0,"That literally looks like an ad against you? Weird shit.",,,,1284634567849148419,https://twitter.com/iamesahcedordev/status/1284634567849148419
2020-07-18 23:41:48,julievga,,0,0,2,"The fact Trump used a Linkin Park song is a disgrace. Chester would be disappointed. LP better fucking sue him",,,,1284634504993406976,https://twitter.com/julievga/status/1284634504993406976
2020-07-18 23:41:36,tsturk8,J_R_607,1,0,0,"It’s why I laugh when people are shocked Trump isn’t a nice guy, they are stink, every last one.",,,,1284634454657568768,https://twitter.com/tsturk8/status/1284634454657568768
2020-07-18 23:41:32,tennismatch1,CNN,0,0,0,"Wow @realDonaldTrump ! Classless and petty much! ",,@realDonaldTrump,,1284634441583857669,https://twitter.com/tennismatch1/status/1284634441583857669
2020-07-18 23:41:31,pedavi,D_jeneration,0,0,0,"Sell it to Trumps charity",,,,1284634437142052865,https://twitter.com/pedavi/status/1284634437142052865
2020-07-18 23:41:31,kellydraper,,1,0,0,"oh wait but when Kelly dumped Zack for Jeff, he went all in for Trump again",,,,1284634434646548480,https://twitter.com/kellydraper/status/1284634434646548480
2020-07-18 23:41:21,helenbinchy,DerekCressman,0,0,0,"#Trump'sGoonSquad ",,,#Trump,1284634395765362691,https://twitter.com/helenbinchy/status/1284634395765362691
2020-07-18 23:41:13,Marsh_Ink,GadaboutH,1,0,0,"Stop assuming people attacking trump endorse Biden ",,,,1284634359325130753,https://twitter.com/Marsh_Ink/status/1284634359325130753
2020-07-18 23:41:04,ellchicago,FoxNewsSunday,1,0,3,"@jkempcpa @ocxg1958 @MagmaMauler @NeverDotard @dccra @TheValuesVoter When Trump said ""Lets go,"" I think Chris Wallace thought Trump was going to end the interview. LOL. ",,@jkempcpa @ocxg1958 @MagmaMauler @NeverDotard @dccra @TheValuesVoter,,1284634322297917440,https://twitter.com/ellchicago/status/1284634322297917440
2020-07-18 23:41:03,Girlsday312,realDonaldTrump,0,0,0,"So boring.",,,,1284634319298994183,https://twitter.com/Girlsday312/status/1284634319298994183
2020-07-18 23:41:01,davesink,jeffcrawford375,1,0,11,"Maybe you’re referring to the US-born son of al-Qaeda leader Anwar Nasser al-Awlaki, who were both killed in a drone strike in Yemen? If so, I hope you’ve saved some outrage for his American half-sister Nora al-Awlaki, who was shot & killed in a raid ordered by Trump in 2017. ",,,,1284634308960034818,https://twitter.com/davesink/status/1284634308960034818
2020-07-18 23:40:37,thelastpinkcar,lavender1980,0,0,2,"Make sense...Trump has been involved with a mob for decades now. I feel like this is all interconnected beyond what we can possibly know.",,,,1284634208921628675,https://twitter.com/thelastpinkcar/status/1284634208921628675
2020-07-18 23:40:31,RMRM54,SherrewWeaver,0,0,0,"",,,,1284634182992498688,https://twitter.com/RMRM54/status/1284634182992498688
2020-07-18 23:40:26,ChrisJ926,realDonaldTrump,0,0,0,"This summer’s Bruckheimer horror flick looks awful.",,,,1284634164558467074,https://twitter.com/ChrisJ926/status/1284634164558467074
2020-07-18 23:40:23,MegAndBubba,WhiteHouse,0,0,0,"Rushing the planning process does not reduce construction time, which is what you are implying. This is dishonest, at best.",,,,1284634150071422977,https://twitter.com/MegAndBubba/status/1284634150071422977
2020-07-18 23:39:49,Marsh_Ink,Harlowandgrace4,1,0,1,"‘WASHINGTON — President Donald Trump acknowledged to advisors that he made up a fake injury to avoid military service, because “I wasn’t going to Vietnam,” his former lawyer told lawmakers during testimony on Wednesday.’ ",,,,1284634009427943424,https://twitter.com/Marsh_Ink/status/1284634009427943424
2020-07-18 23:39:48,Thegillman69,FlatwarePattern,0,1,1,"I hate Trump too! At the time I tweeted, I thought she was being sincere,but now I think that she was playing us for sympathy to invade our threads, and be a jackass... I finally said...you know what?Let’s keep the peace...you stay off of our threads, and we will stay off yours",,,,1284634003337875460,https://twitter.com/Thegillman69/status/1284634003337875460
2020-07-18 23:38:30,intemperatefuck,AlexChaudhari,1,0,3,"Then you’re willfully missing the point. I wouldn’t expect a trump supporter to understand the (obvious) difference",,,,1284633675116814337,https://twitter.com/intemperatefuck/status/1284633675116814337
2020-07-18 23:37:42,eddierios31,icaseysteinman,0,0,2,"hey how u been Donzello5,.....yea it is fucking scary.....I mean seriously what the fuck does trump think he's doing??...is this what he's referring to when he was CLAIMING in his Iittle ""I AM THE LAW!"" speech who the fuck do you think you are? ....""JUDGE DREDD""??",,,,1284633473240764418,https://twitter.com/eddierios31/status/1284633473240764418
2020-07-18 23:37:22,JorgeGuapo22,realDonaldTrump,0,0,0,"Good luck getting sued again for using a song without permission",,,,1284633390625492992,https://twitter.com/JorgeGuapo22/status/1284633390625492992
2020-07-18 23:37:16,Kellyjameschi,realDonaldTrump,0,0,0,"Amazing video Mr. President!!",,,,1284633366818586625,https://twitter.com/Kellyjameschi/status/1284633366818586625
2020-07-18 23:36:39,navnor60,realDonaldTrump,0,0,0,"Can you actually read?",,,,1284633211708928000,https://twitter.com/navnor60/status/1284633211708928000
2020-07-18 23:36:37,SapphicStalin,elijahdaniel,1,0,1,"I fucking dare #PACT to come to Chicago. PLEASE. TRY IT. Trump didn’t even show up to his rally and they barricaded the trump tower workers in during the protests. TRY IT. I fucking dare you. You won’t last a week. ",,,#PACT,1284633202892648453,https://twitter.com/SapphicStalin/status/1284633202892648453
2020-07-18 23:36:25,Lowdownsquare,seanhannity,0,0,0,"Can this chick make herself sound any dumber. Bad part I understand she is well educated but joining the Trump camp just makes the smartest people make themselves look so stupid.",,,,1284633150249992192,https://twitter.com/Lowdownsquare/status/1284633150249992192
2020-07-18 23:35:56,JimClar82356805,,0,0,0,"@chicagosmayor Lightfoot let's see no action to make budget smaller for CPD, and redirect . Now protecting taxpayers money to remind people of Slavery in our city parks are you looking to get a endorsement from Donald Trump you're doing a great job keep up the good work! Terrible",,@chicagosmayor,,1284633032490651648,https://twitter.com/JimClar82356805/status/1284633032490651648
2020-07-18 23:35:43,JLawnicki93,WGNNews,0,0,0,"So they should all get 10 years in prison according to President Trump. Or do we not follow the rules anymore?",,,,1284632977507586049,https://twitter.com/JLawnicki93/status/1284632977507586049
2020-07-18 23:35:25,eddierios31,MFaustian,0,0,0,"hey how u been Donzello5,.....yea it is fucking scary.....I mean seriously what the fuck does trump think he's doing??...is this what he's referring to when he was CLAIMING in his Iittle ""I AM THE LAW!"" speech who the fuck do you think you are? ....""JUDGE DREDD""??",,,,1284632898906226688,https://twitter.com/eddierios31/status/1284632898906226688
2020-07-18 23:34:53,JLawnicki93,silversandirons,1,0,0,"Don't cry when Trump wins again in November lmao",,,,1284632766718640129,https://twitter.com/JLawnicki93/status/1284632766718640129
2020-07-18 23:34:47,Jramseychicago,,0,0,0,"Inside Trump’s Failure: The Rush to Abandon Leadership Role on the Virus - The New York Times ",,,,1284632740395134978,https://twitter.com/Jramseychicago/status/1284632740395134978
2020-07-18 23:34:44,soloyochapin,Mrklutz54,0,0,3,"so #florida and #texas are blue states now, or did the bots are using months old tweets?",,,#florida #texas,1284632728022003713,https://twitter.com/soloyochapin/status/1284632728022003713
2020-07-18 23:34:42,the_q_factor,realDonaldTrump,0,0,0,"Awwwwww great choice for new niece!",,,,1284632720803594251,https://twitter.com/the_q_factor/status/1284632720803594251
2020-07-18 23:34:06,JasTwister,Lawrence,0,0,0,"It’s going to be interesting to watch and see how Trump takes credit, and he will, for any vaccine or treatments for Covid-19. Trump is beyond a fraud. He’s had it easy his entire life. Trump cheats. He scams. He steals. Shame on Republican Senators for allowing that to happen. ",,,,1284632569036840967,https://twitter.com/JasTwister/status/1284632569036840967
2020-07-18 23:33:55,eddierios31,,0,0,1,"hey how u been Donzello5,.....yea it is fucking scary.....I mean seriously what the fuck does trump think he's doing??...is this what he's referring to when he was CLAIMING in his Iittle ""I AM THE LAW!"" speech who the fuck do you think you are? JUDGE DREDD? you are a DISGRACE!",,,,1284632521662177282,https://twitter.com/eddierios31/status/1284632521662177282
2020-07-18 23:33:35,billslater,ScottPresler,1,10,21,". #Yuge! No Dude: #ScottPresler is #ManOfTheYear!!! Here's your #ThemeSong #ManSizeLove! by #Klymaxx from #RunningScared https://www.youtube.com/watch?v=jRXl_JWXszo === #WWG1WGA #TheGreatAwakening #Trump2020 #45For2020 @Scavino45 @realDonaldTrump ",,@Scavino45 @realDonaldTrump,#Yuge #ScottPresler #ManOfTheYear #ThemeSong #ManSizeLove #Klymaxx #RunningScared #WWG1WGA #TheGreatAwakening #Trump2020 #45For2020,1284632438917005315,https://twitter.com/billslater/status/1284632438917005315
2020-07-18 23:32:51,nathcpa,AP,0,0,0,"Doesn’t matter. trump was focused on #COVID19",,,#COVID19,1284632253251944449,https://twitter.com/nathcpa/status/1284632253251944449
2020-07-18 23:32:01,stewonthis1,BillHilly19,0,0,2,"Because Trump had a Rally.",,,,1284632045268930566,https://twitter.com/stewonthis1/status/1284632045268930566
2020-07-18 23:31:59,chgocrimenews,barnaclebucket,4,0,5,"I am sure you believe all the lies that Trump tells you on a daily basis as well. These people doing what they did yesterday should be locked up with felony charges &amp; high bonds so they can sit in jail to think about their actions.",,,,1284632035974316035,https://twitter.com/chgocrimenews/status/1284632035974316035
2020-07-18 23:31:58,anders_z,realDonaldTrump,0,0,0,"Yeah, you have really been trying hard...on the golf course.",,,,1284632032283209728,https://twitter.com/anders_z/status/1284632032283209728
2020-07-18 23:31:53,KaelClugston,coldbrewstan,1,0,0,"The voter base IS stupid and doesn’t know what’s good for them. They voted to re-elect George Bush in 2004. They voted to add more republican senators in every election for the last 10 years. While they didn’t necessarily have an actual popular majority, Trump did win.",,,,1284632012360421376,https://twitter.com/KaelClugston/status/1284632012360421376
2020-07-18 23:31:52,hillda70,realDonaldTrump,0,0,0,"let supply and demand solve the opioid crisis not cdc regulations shift the supply curve instead of staying on it. econ 101. defund the drug markets",,,,1284632006500978688,https://twitter.com/hillda70/status/1284632006500978688
2020-07-18 23:31:33,BB714CHI,realDonaldTrump,0,0,0,"That is a creepy ad.",,,,1284631929397170176,https://twitter.com/BB714CHI/status/1284631929397170176
2020-07-18 23:31:07,KyleMullins19,hhanger1958,0,0,1,"Still too low of a number, even in kilos. That being said Trump wouldn't take offense, he'd send the next 4 years trying to figure out the conversion.",,,,1284631818965266432,https://twitter.com/KyleMullins19/status/1284631818965266432
2020-07-18 23:31:05,UPGRAYDDD,,0,0,0,"'He's unteachable': Doctor blasts Trump's latest mask remarks ",,,,1284631809414832128,https://twitter.com/UPGRAYDDD/status/1284631809414832128
2020-07-18 23:31:04,RtzJ9,realDonaldTrump,0,0,0,"Dumpy Trump you are a F#@king LIAR you fool no one #DonaldTheDope #FactCheckTrump #ImpeachTrumpAgain",,,#DonaldTheDope #FactCheckTrump #ImpeachTrumpAgain,1284631804163629062,https://twitter.com/RtzJ9/status/1284631804163629062
2020-07-18 23:30:53,TeachTimToTweet,michaelnomalice,1,0,1,"Alia Shawkat was on Colbert a couple of years ago, and they spent a great minute talking about how similar the Bluths are to the Trumps",,,,1284631760727310337,https://twitter.com/TeachTimToTweet/status/1284631760727310337
2020-07-18 23:30:52,zvonimirtot,,0,0,0,"The final chilling paragraph of Mary Trump's book: ",,,,1284631755681652736,https://twitter.com/zvonimirtot/status/1284631755681652736
2020-07-18 23:30:40,AnthonyLeeLowe1,murray_nyc,0,0,0,"Mitt Romney Is Compromised. As In #Pedogate #No More Tools",,,,1284631706453118976,https://twitter.com/AnthonyLeeLowe1/status/1284631706453118976
2020-07-18 23:30:22,dkrom59,JoRo_NFL,0,0,0,"Thanks Trump",,,,1284631629684781056,https://twitter.com/dkrom59/status/1284631629684781056
2020-07-18 23:29:51,LanceASchart,gtconway3d,0,1,17,"I was tempted to place a plastic boat with a #KAGA sail in a soiled commode, but even actual stormtroopers action figures weren’t excited about representing @realDonaldTrump... ",,@realDonaldTrump,#KAGA,1284631501859180546,https://twitter.com/LanceASchart/status/1284631501859180546
2020-07-18 23:29:43,AnthonyLeeLowe1,murray_nyc,0,0,0,"I Don't Know What Recreational Drugs Your On...Stop! Now! Stop With Narratives. Do Your Homework. #No More Tools",,,,1284631465817448449,https://twitter.com/AnthonyLeeLowe1/status/1284631465817448449
2020-07-18 23:29:34,lauren_a_when,pierceweber,0,0,1,"trump is polarizing, mainly due to rhetoric taken out of context, but he has quite literally done more for preserving rights of working class and minorities than obama or bush did in their entire term. i get it, he’s not “like able” and obama was a great speaker.",,,,1284631428043546626,https://twitter.com/lauren_a_when/status/1284631428043546626
2020-07-18 23:28:52,Bruce03806204,,0,0,0,"completely backtracking but Trump's America nothing's As It Seems",,,,1284631254370058245,https://twitter.com/Bruce03806204/status/1284631254370058245
2020-07-18 23:28:43,eddierios31,,0,0,0,"hey how u been Donzello5,.....yea it is fucking scary.....I mean seriously what the fuck does trump think he's doing??...is this what he's referring to when he was CLAIMING in his Iittle ""I AM THE LAW!"" speech who the fuck do you think you are? ....""JUDGE DREDD""??",,,,1284631214528307201,https://twitter.com/eddierios31/status/1284631214528307201
2020-07-18 23:28:33,KyleStoffers,,0,0,3,"Hi reminder I hate Trump and I hope he dies SOON",,,,1284631173545721858,https://twitter.com/KyleStoffers/status/1284631173545721858
2020-07-18 23:28:24,cjnitelife,rob0349,0,0,0,"They would’ve gone great with Trump Steaks. Oh wait....",,,,1284631133058142209,https://twitter.com/cjnitelife/status/1284631133058142209
2020-07-18 23:28:10,dav1on,chrisjsuggs,1,0,0,"I don’t see it but season 1&2 of older Kevin gives me big Trump energy ",,,,1284631075101331458,https://twitter.com/dav1on/status/1284631075101331458
2020-07-18 23:28:08,Future_Bacon,thejoelstein,0,0,0,"We should all send our prayers to he. As for @realDonaldTrump, me hope him has a nice day golfing. ",,@realDonaldTrump,,1284631068457480192,https://twitter.com/Future_Bacon/status/1284631068457480192
2020-07-18 23:27:41,ianamls,realDonaldTrump,0,1,2,"Is this for your next appearance on @WWE ?",,@WWE,,1284630953613295616,https://twitter.com/ianamls/status/1284630953613295616
2020-07-18 23:27:38,Black_Bavarian,realDonaldTrump,0,0,0,"Not. One. Single. Accomplishment. Mentioned.",,,,1284630940577411072,https://twitter.com/Black_Bavarian/status/1284630940577411072
